mile,mile_raw,lat,lon,elevation_ft,elevation_smooth_ft,grade_smooth_percent,segment_miles
3.52011568644506,3.528191638139959,46.96824990212917,-91.75990361720324,639.1404404,639.8339199137255,-0.3542689210544459,0.004924337328203077
3.5250345669189183,3.5331218036523326,46.968182511627674,-91.75993798300624,639.1076320000001,639.7361380156863,-0.3299708570247527,0.004918880473858245
3.529957612509723,3.538056143837385,46.96811503730714,-91.75997226499021,639.0748236,639.6460757411764,-0.30485664520516326,0.004923045590804698
3.5348819518456227,3.54299178073568,46.96804756298661,-91.76000663079321,639.0420152,639.5630897882353,-0.2790016882626165,0.004924339335899752
3.5398062918510314,3.54792741830502,46.96798008866608,-91.76004099659622,639.0092068,639.4871801568628,-0.253143345667311,0.004924340005408645
3.5447306325255354,3.5528630565449904,46.96791261434555,-91.76007536239922,638.94359,639.4183468470588,-0.22851120235254385,0.004924340674504091
3.5496482218272423,3.5577919279229677,46.96784522384405,-91.76010964438319,638.9107816000001,639.3565898588236,-0.20329574125118638,0.004917589301706826
3.5545725638399337,3.5627275675041954,46.96777774952352,-91.7601440101862,638.8779731999999,639.3019091921569,-0.17642702381148434,0.0049243420126914295
3.5594969065225484,3.5676632077568837,46.96771027520299,-91.7601783759892,638.8451648,639.2536615450981,-0.1490261772212552,0.0049243426826146575
3.564419956777483,3.5725975526167666,46.96764280088246,-91.76021265797317,638.8451648,639.211846917647,-0.12108835527045259,0.004923050254934669
3.569338843281946,3.5775277241735806,46.96757541038096,-91.76024702377617,638.8451648,639.1764653098039,-0.08959607520565285,0.004918886504463149
3.574263187972258,3.5824633664385717,46.96750793606043,-91.76028138957918,638.8451648,639.1468734196079,-0.05759484653840166,0.004924344690311777
3.579187533332079,3.587399009374608,46.9674404617399,-91.76031575538218,638.8123564,639.1230712470588,-0.025001107250424367,0.004924345359821114
3.584110586251876,3.5923333569054674,46.96737298741937,-91.76035003736615,638.779548,639.1063453960785,0.002816978207477591,0.004923052919796778
3.589034932950302,3.59726900118318,46.967305513098836,-91.76038440316916,638.7467396,639.0966958666667,0.030894244016139563,0.004924346698426341
3.593953822805609,3.6021991760985252,46.96723812259734,-91.76041876897216,638.7139312,639.0947659607843,0.0591383998570852,0.004918889855306752
3.598876877723432,3.607133525631994,46.967170648276806,-91.76045305095613,638.7139312,639.0992690745097,0.08751193979044179,0.0049230549178229666
3.6038012264299693,3.612069171922425,46.967103173956275,-91.76048741675913,638.7139312,639.1121351137256,0.11591784592996783,0.0049243487065373515
